user_id,published,post_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
af60c811-acb4-11ec-bd0f-a0cec8d2d278,1647388800,short,230,48,4,121,36,23,25,10,15
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1647820800,short,78,17,11,0,31,21,15,2,9
af60c7f7-acb4-11ec-b6a7-a0cec8d2d278,1648080000,video,104,6,0,18,41,15,15,15,0
af60c80f-acb4-11ec-87f7-a0cec8d2d278,1647820800,short,255,52,15,172,12,22,33,16,0
af60c817-acb4-11ec-8869-a0cec8d2d278,1648512000,short,284,13,8,157,84,17,12,14,0
af60c814-acb4-11ec-ac5f-a0cec8d2d278,1647388800,video,261,18,16,132,84,19,17,9,0
af60c810-acb4-11ec-a021-a0cec8d2d278,1647907200,short,272,53,5,157,43,19,28,25,0
af60c81a-acb4-11ec-a8d0-a0cec8d2d278,1647907200,short,235,49,5,150,30,11,23,1,20
af60c816-acb4-11ec-b01d-a0cec8d2d278,1647388800,short,318,2,9,165,91,19,14,26,3
af60c81a-acb4-11ec-a8d0-a0cec8d2d278,1648425600,short,102,1,9,2,38,14,19,22,7
af60c7c6-acb4-11ec-918b-a0cec8d2d278,1648339200,short,108,13,5,26,39,15,20,5,3
af60c80a-acb4-11ec-8cf0-a0cec8d2d278,1647648000,photo,91,15,2,0,42,21,16,10,2
af60c814-acb4-11ec-ac5f-a0cec8d2d278,1647734400,short,206,54,13,154,9,12,18,1,12
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1648339200,photo,218,59,3,74,38,18,17,33,38
af60c7ea-acb4-11ec-9a2f-a0cec8d2d278,1648166400,short,130,44,3,37,26,14,5,17,31
af60c808-acb4-11ec-bb8c-a0cec8d2d278,1647475200,video,263,12,16,130,73,11,20,12,17
af60c7cf-acb4-11ec-96a2-a0cec8d2d278,1648080000,short,196,49,2,122,9,15,29,16,5
af60c7e6-acb4-11ec-8e07-a0cec8d2d278,1647388800,short,238,47,0,155,26,17,27,7,6
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648166400,short,102,52,12,26,0,14,17,12,33
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1648512000,short,147,10,0,44,55,23,18,7,0
af60c80e-acb4-11ec-8ff6-a0cec8d2d278,1647820800,video,287,8,22,174,62,15,16,17,3
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1648425600,short,76,0,6,4,29,14,9,20,0
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1647993600,short,110,38,13,15,0,20,12,28,35
af60c7dd-acb4-11ec-8785-a0cec8d2d278,1647907200,short,281,12,11,153,81,17,17,9,4
af60c7e0-acb4-11ec-9163-a0cec8d2d278,1647734400,video,244,59,0,145,30,8,32,12,17
af60c810-acb4-11ec-a021-a0cec8d2d278,1647993600,photo,270,48,8,170,39,11,24,13,13
af60c7d0-acb4-11ec-935e-a0cec8d2d278,1648252800,video,99,1,0,27,15,12,21,12,12
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1647475200,short,93,9,8,0,38,26,15,14,0
af60c7e7-acb4-11ec-b480-a0cec8d2d278,1647388800,short,113,54,6,0,19,16,17,21,40
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1647388800,short,144,56,8,27,22,13,7,38,37
af60c820-acb4-11ec-9009-a0cec8d2d278,1648339200,photo,241,10,27,130,72,15,16,6,2
af60c7cf-acb4-11ec-96a2-a0cec8d2d278,1647388800,short,254,45,3,176,25,12,36,5,0
af60c7f6-acb4-11ec-ba47-a0cec8d2d278,1647734400,video,231,41,3,127,41,7,25,18,13
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1647561600,short,76,22,0,0,38,8,13,17,0
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1647388800,short,116,54,9,3,43,19,13,17,21
af60c808-acb4-11ec-bb8c-a0cec8d2d278,1648339200,short,249,43,1,148,37,15,32,9,8
af60c7fe-acb4-11ec-a036-a0cec8d2d278,1647907200,photo,266,9,12,135,76,20,21,5,9
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1647561600,video,296,61,7,181,19,19,34,20,23
af60c801-acb4-11ec-919e-a0cec8d2d278,1648512000,photo,254,44,7,152,35,20,36,8,3
af60c7d7-acb4-11ec-88bb-a0cec8d2d278,1647907200,video,83,13,6,0,36,14,20,6,7
af60c7d0-acb4-11ec-935e-a0cec8d2d278,1648080000,short,167,53,13,36,27,16,25,22,41
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1647820800,short,165,48,0,25,37,18,20,35,30
af60c81e-acb4-11ec-af6a-a0cec8d2d278,1647388800,short,290,46,1,176,41,12,40,15,6
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1647648000,short,105,12,4,22,19,27,17,15,5
af60c7d7-acb4-11ec-88bb-a0cec8d2d278,1648425600,short,253,12,37,147,59,14,9,24,0
af60c7d7-acb4-11ec-88bb-a0cec8d2d278,1648512000,short,317,6,19,182,80,16,16,20,3
af60c80e-acb4-11ec-8ff6-a0cec8d2d278,1647993600,short,59,9,0,5,18,21,14,1,0
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1647907200,short,188,50,15,26,54,14,27,21,46
af60c818-acb4-11ec-8bc6-a0cec8d2d278,1647907200,video,263,55,9,168,42,11,25,12,5
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1647993600,short,140,44,4,22,50,1,14,15,38
af60c822-acb4-11ec-8340-a0cec8d2d278,1648512000,video,247,50,2,167,22,13,30,9,6
af60c819-acb4-11ec-ac22-a0cec8d2d278,1647993600,short,139,47,6,7,32,9,22,37,32
af60c7e5-acb4-11ec-accd-a0cec8d2d278,1647907200,video,59,10,8,0,26,9,16,2,6
af60c81b-acb4-11ec-853f-a0cec8d2d278,1648166400,short,140,2,8,44,30,20,16,20,10
af60c806-acb4-11ec-8e18-a0cec8d2d278,1648425600,video,108,54,10,1,16,13,12,30,36
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1648080000,short,159,54,4,19,31,11,26,24,48
af60c7f3-acb4-11ec-b86f-a0cec8d2d278,1648080000,short,219,46,5,112,39,18,31,6,13
af60c821-acb4-11ec-b89d-a0cec8d2d278,1647907200,short,285,19,19,163,57,17,20,21,7
af60c807-acb4-11ec-ad81-a0cec8d2d278,1648339200,short,158,47,5,30,27,18,17,32,34
af60c7d0-acb4-11ec-935e-a0cec8d2d278,1647388800,short,102,7,6,8,40,10,22,20,2
af60c821-acb4-11ec-b89d-a0cec8d2d278,1648166400,short,248,47,8,151,47,14,33,3,0
af60c7c9-acb4-11ec-9a3b-a0cec8d2d278,1648512000,video,280,19,13,164,64,23,14,11,4
af60c7df-acb4-11ec-a60b-a0cec8d2d278,1648339200,short,177,48,14,54,56,13,8,22,24
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1647907200,video,231,58,13,147,21,10,34,19,0
af60c80c-acb4-11ec-b5eb-a0cec8d2d278,1648166400,photo,161,49,5,17,47,23,18,22,34
af60c7c8-acb4-11ec-adad-a0cec8d2d278,1647648000,video,256,47,4,162,20,11,36,15,12
af60c820-acb4-11ec-9009-a0cec8d2d278,1648080000,short,95,0,0,48,13,15,15,4,0
af60c815-acb4-11ec-a572-a0cec8d2d278,1647734400,short,80,3,5,8,20,27,21,0,4
af60c814-acb4-11ec-ac5f-a0cec8d2d278,1647907200,video,294,9,8,167,67,16,14,14,16
af60c811-acb4-11ec-bd0f-a0cec8d2d278,1648512000,video,273,52,1,175,34,22,33,2,7
af60c7c1-acb4-11ec-8cb0-a0cec8d2d278,1648339200,video,107,12,9,22,5,12,20,27,21
af60c7f7-acb4-11ec-b6a7-a0cec8d2d278,1647734400,short,112,55,4,20,8,10,13,19,42
af60c7c4-acb4-11ec-9d00-a0cec8d2d278,1647561600,short,194,11,5,54,70,24,17,28,1
af60c7e6-acb4-11ec-8e07-a0cec8d2d278,1648425600,short,139,57,0,38,0,13,18,39,31
af60c807-acb4-11ec-ad81-a0cec8d2d278,1648512000,video,196,55,2,125,0,6,35,16,14
af60c81b-acb4-11ec-853f-a0cec8d2d278,1647907200,short,134,43,9,27,12,21,20,13,41
af60c7d2-acb4-11ec-94cb-a0cec8d2d278,1648080000,short,112,12,8,37,38,13,13,6,5
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1648080000,short,230,23,20,122,68,12,22,6,0
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1648252800,video,289,19,16,151,81,18,11,22,6
af60c7e0-acb4-11ec-9163-a0cec8d2d278,1648080000,video,96,5,3,0,50,15,13,18,0
af60c7da-acb4-11ec-880a-a0cec8d2d278,1647907200,short,141,53,13,22,31,17,17,17,37
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1647907200,short,243,41,1,146,31,20,23,17,6
af60c7e4-acb4-11ec-ab31-a0cec8d2d278,1647734400,video,146,51,13,37,27,9,18,21,34
af60c7ca-acb4-11ec-87b8-a0cec8d2d278,1648080000,short,112,55,7,1,25,13,15,21,37
af60c7c6-acb4-11ec-918b-a0cec8d2d278,1648080000,short,354,1,19,191,106,26,14,10,7
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1648252800,short,324,5,18,165,107,17,15,12,8
af60c821-acb4-11ec-b89d-a0cec8d2d278,1647993600,short,313,10,23,166,109,13,9,11,5
af60c812-acb4-11ec-be64-a0cec8d2d278,1648425600,short,213,48,14,135,13,22,32,3,8
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1647388800,short,256,46,13,116,43,26,35,18,18
af60c811-acb4-11ec-bd0f-a0cec8d2d278,1647993600,short,299,9,12,127,108,17,17,13,17
af60c7f1-acb4-11ec-b154-a0cec8d2d278,1648339200,short,234,65,1,161,18,6,33,8,8
af60c7c4-acb4-11ec-9d00-a0cec8d2d278,1647561600,short,249,44,5,154,31,19,33,12,0
af60c7c8-acb4-11ec-adad-a0cec8d2d278,1647648000,short,89,12,11,38,21,12,13,5,0
af60c7fa-acb4-11ec-9224-a0cec8d2d278,1648080000,video,106,8,0,0,41,18,27,1,19
af60c816-acb4-11ec-b01d-a0cec8d2d278,1647820800,short,167,54,6,70,28,13,9,23,24
af60c808-acb4-11ec-bb8c-a0cec8d2d278,1648080000,short,221,46,0,134,41,3,33,2,8
af60c7e3-acb4-11ec-af53-a0cec8d2d278,1648080000,short,210,49,7,154,0,18,33,5,0
af60c7df-acb4-11ec-a60b-a0cec8d2d278,1648166400,short,61,7,0,0,39,10,4,4,4
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648425600,short,280,44,0,172,57,12,19,12,8
af60c800-acb4-11ec-b347-a0cec8d2d278,1648252800,video,157,11,3,55,55,11,9,27,0
af60c7c8-acb4-11ec-adad-a0cec8d2d278,1647388800,photo,186,51,4,51,33,21,13,23,45
af60c805-acb4-11ec-bee5-a0cec8d2d278,1648425600,photo,162,44,6,21,39,17,13,27,45
af60c7f9-acb4-11ec-bead-a0cec8d2d278,1648339200,short,68,17,13,7,31,21,7,2,0
af60c804-acb4-11ec-8aae-a0cec8d2d278,1647734400,short,144,49,2,29,17,20,11,27,40
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1647475200,short,141,50,2,0,29,18,12,38,44
af60c7f8-acb4-11ec-b562-a0cec8d2d278,1647993600,short,233,51,9,138,30,21,26,9,9
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1648166400,short,173,18,0,93,14,19,24,22,1
af60c7db-acb4-11ec-9ecf-a0cec8d2d278,1647734400,short,312,5,17,180,95,12,16,9,0
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1648080000,video,142,41,13,26,25,14,20,20,37
af60c812-acb4-11ec-be64-a0cec8d2d278,1648166400,video,236,52,3,140,33,12,34,9,8
af60c7f9-acb4-11ec-bead-a0cec8d2d278,1648339200,short,120,48,7,0,24,17,13,19,47
af60c7d0-acb4-11ec-935e-a0cec8d2d278,1648425600,short,144,15,5,43,56,7,6,24,8
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1647820800,short,253,4,25,144,67,18,24,0,0
af60c810-acb4-11ec-a021-a0cec8d2d278,1648512000,text,282,6,24,165,63,10,20,10,14
af60c806-acb4-11ec-8e18-a0cec8d2d278,1648252800,short,75,17,7,32,12,1,15,11,4
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1648425600,short,272,8,20,139,75,20,15,8,15
af60c7c3-acb4-11ec-97e2-a0cec8d2d278,1648080000,short,139,17,5,66,30,1,12,15,15
af60c7de-acb4-11ec-b2e0-a0cec8d2d278,1648512000,short,201,45,5,65,22,16,13,21,64
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1648512000,video,142,18,4,55,38,12,14,19,4
af60c7db-acb4-11ec-9ecf-a0cec8d2d278,1648339200,video,180,49,7,60,15,3,15,35,52
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1648080000,short,247,55,12,186,4,18,32,7,0
af60c7f0-acb4-11ec-9a68-a0cec8d2d278,1648166400,photo,75,9,7,13,15,17,20,0,10
af60c7f8-acb4-11ec-b562-a0cec8d2d278,1648512000,short,264,59,1,161,54,14,27,8,0
af60c810-acb4-11ec-a021-a0cec8d2d278,1648080000,short,99,11,7,18,26,7,18,16,14
af60c7ce-acb4-11ec-b2df-a0cec8d2d278,1648166400,short,97,7,18,0,22,15,16,18,26
af60c7f3-acb4-11ec-b86f-a0cec8d2d278,1647820800,short,211,51,2,67,36,15,24,27,42
af60c7f3-acb4-11ec-b86f-a0cec8d2d278,1648252800,video,277,20,13,174,57,24,14,8,0
af60c800-acb4-11ec-b347-a0cec8d2d278,1647388800,short,250,50,7,131,51,17,35,11,5
af60c7ca-acb4-11ec-87b8-a0cec8d2d278,1648166400,video,124,10,13,0,56,24,21,13,10
af60c80d-acb4-11ec-aeb5-a0cec8d2d278,1648080000,video,246,51,10,156,42,10,38,0,0
af60c7f7-acb4-11ec-b6a7-a0cec8d2d278,1647475200,short,201,48,16,108,46,12,26,3,6
af60c7ea-acb4-11ec-9a2f-a0cec8d2d278,1648166400,short,285,22,26,163,93,20,3,3,3
af60c80f-acb4-11ec-87f7-a0cec8d2d278,1647820800,short,200,48,0,147,17,6,26,4,0
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1648080000,short,267,42,6,162,50,14,24,5,12
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1648339200,short,293,12,27,194,59,13,15,12,0
af60c7c8-acb4-11ec-adad-a0cec8d2d278,1648425600,short,124,54,3,6,7,22,12,31,46
af60c7fa-acb4-11ec-9224-a0cec8d2d278,1647993600,short,106,5,6,7,44,12,21,11,11
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1648080000,short,294,43,1,194,49,9,29,13,0
af60c80a-acb4-11ec-8cf0-a0cec8d2d278,1647475200,short,73,3,7,6,31,14,12,4,6
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648166400,short,137,13,6,23,58,16,20,5,15
af60c7e0-acb4-11ec-9163-a0cec8d2d278,1648425600,short,199,50,14,120,30,15,26,8,0
af60c7fb-acb4-11ec-bab3-a0cec8d2d278,1647734400,short,102,4,3,37,26,25,12,2,0
af60c7cb-acb4-11ec-b3b4-a0cec8d2d278,1647561600,video,286,6,25,152,74,19,20,14,7
af60c7c0-acb4-11ec-b646-a0cec8d2d278,1648252800,video,123,48,6,17,22,20,16,12,36
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1647907200,short,254,15,22,153,76,11,4,4,6
af60c7ca-acb4-11ec-87b8-a0cec8d2d278,1647561600,short,78,11,5,18,28,9,13,1,9
af60c806-acb4-11ec-8e18-a0cec8d2d278,1647475200,short,338,50,2,205,58,5,43,11,16
af60c812-acb4-11ec-be64-a0cec8d2d278,1648512000,short,269,10,26,159,88,14,4,0,4
af60c7ea-acb4-11ec-9a2f-a0cec8d2d278,1648512000,video,308,50,0,165,38,22,37,23,23
af60c80f-acb4-11ec-87f7-a0cec8d2d278,1647648000,short,142,9,4,30,52,14,18,24,4
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1648252800,short,160,52,4,48,37,12,7,30,26
af60c7f1-acb4-11ec-b154-a0cec8d2d278,1647475200,video,281,53,4,191,30,13,25,19,3
af60c802-acb4-11ec-9f0d-a0cec8d2d278,1648252800,short,240,50,12,149,19,14,28,9,21
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1647993600,short,106,10,0,24,39,14,14,11,4
af60c7cb-acb4-11ec-b3b4-a0cec8d2d278,1647993600,photo,321,6,17,173,82,15,21,24,6
af60c7d2-acb4-11ec-94cb-a0cec8d2d278,1648339200,short,132,8,5,83,9,11,24,4,1
af60c7c6-acb4-11ec-918b-a0cec8d2d278,1647820800,video,182,59,8,36,49,21,8,32,36
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1648252800,short,107,7,0,60,5,16,13,7,6
af60c7ef-acb4-11ec-81cd-a0cec8d2d278,1647993600,video,92,57,0,0,19,10,6,32,25
af60c7c6-acb4-11ec-918b-a0cec8d2d278,1648080000,short,287,6,22,156,79,24,13,14,1
af60c7d2-acb4-11ec-94cb-a0cec8d2d278,1648252800,short,137,55,13,46,0,22,8,11,50
af60c817-acb4-11ec-8869-a0cec8d2d278,1647388800,short,169,51,5,56,31,3,16,30,33
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1648252800,video,241,51,5,164,18,24,35,0,0
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1647475200,short,93,8,8,33,34,15,6,5,0
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1647388800,short,96,4,16,9,45,19,16,7,0
af60c823-acb4-11ec-80c9-a0cec8d2d278,1648252800,video,123,11,0,37,42,19,14,4,7
af60c81a-acb4-11ec-a8d0-a0cec8d2d278,1648425600,short,183,52,0,31,45,11,23,27,46
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1647734400,video,80,13,0,0,38,12,14,16,0
af60c815-acb4-11ec-a572-a0cec8d2d278,1647993600,short,130,13,9,50,21,10,17,17,15
af60c7c6-acb4-11ec-918b-a0cec8d2d278,1647820800,short,271,53,9,175,32,15,29,6,14
af60c7ed-acb4-11ec-953d-a0cec8d2d278,1647561600,short,256,7,21,148,84,18,6,0,0
af60c7c5-acb4-11ec-83fd-a0cec8d2d278,1647907200,video,146,52,5,22,42,17,6,26,33
af60c7e5-acb4-11ec-accd-a0cec8d2d278,1647993600,video,265,5,11,131,86,7,23,16,2
af60c7cf-acb4-11ec-96a2-a0cec8d2d278,1648339200,short,86,0,0,23,19,16,9,14,5
af60c819-acb4-11ec-ac22-a0cec8d2d278,1648252800,video,264,49,6,148,47,15,26,14,14
af60c7c3-acb4-11ec-97e2-a0cec8d2d278,1647820800,short,273,52,0,171,32,23,35,12,0
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1647561600,text,269,62,2,183,31,11,26,18,0
af60c7e9-acb4-11ec-9a23-a0cec8d2d278,1648512000,video,169,52,0,59,25,25,17,11,32
af60c7da-acb4-11ec-880a-a0cec8d2d278,1648166400,short,295,19,25,188,66,19,7,14,1
af60c7f1-acb4-11ec-b154-a0cec8d2d278,1648339200,video,137,10,5,32,48,10,20,25,2
af60c7de-acb4-11ec-b2e0-a0cec8d2d278,1648166400,short,268,6,21,167,76,7,7,9,2
af60c800-acb4-11ec-b347-a0cec8d2d278,1648080000,short,244,49,12,175,9,19,38,0,3
af60c7d5-acb4-11ec-8bf8-a0cec8d2d278,1648166400,short,283,46,4,171,35,15,28,23,11
af60c814-acb4-11ec-ac5f-a0cec8d2d278,1647388800,short,54,7,5,0,28,11,11,4,0
af60c7dd-acb4-11ec-8785-a0cec8d2d278,1648512000,video,250,14,19,129,73,14,9,10,15
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1648512000,photo,273,11,28,148,73,18,13,3,18
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1647648000,short,337,6,14,199,91,14,13,20,0
af60c7e6-acb4-11ec-8e07-a0cec8d2d278,1647907200,short,109,56,7,0,9,16,11,30,43
af60c819-acb4-11ec-ac22-a0cec8d2d278,1647561600,short,248,11,13,127,82,11,18,10,0
af60c7d1-acb4-11ec-ab28-a0cec8d2d278,1647907200,short,108,3,1,44,23,9,14,11,7
af60c819-acb4-11ec-ac22-a0cec8d2d278,1648080000,video,221,7,15,141,23,14,14,18,11
af60c7cc-acb4-11ec-b9c1-a0cec8d2d278,1647388800,short,308,6,21,157,101,21,12,11,6
af60c7e7-acb4-11ec-b480-a0cec8d2d278,1648252800,short,299,2,23,170,73,22,20,3,11
af60c821-acb4-11ec-b89d-a0cec8d2d278,1648080000,short,258,10,16,128,79,12,14,11,14
af60c7ea-acb4-11ec-9a2f-a0cec8d2d278,1647734400,short,255,1,19,136,73,12,20,14,0
af60c7f8-acb4-11ec-b562-a0cec8d2d278,1648166400,video,249,54,8,174,14,18,31,12,0
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1647734400,video,128,50,6,0,51,11,9,31,26
af60c802-acb4-11ec-9f0d-a0cec8d2d278,1648166400,video,286,11,18,174,68,12,17,9,6
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1648425600,short,90,10,7,20,31,15,15,5,4
af60c808-acb4-11ec-bb8c-a0cec8d2d278,1647648000,short,182,50,6,30,55,15,16,25,41
af60c80e-acb4-11ec-8ff6-a0cec8d2d278,1647561600,short,91,9,2,45,18,6,15,4,3
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1647993600,short,270,12,21,123,105,19,13,10,0
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1647388800,video,106,7,18,14,43,15,16,12,6
af60c7f3-acb4-11ec-b86f-a0cec8d2d278,1648512000,short,235,3,24,112,77,16,9,21,0
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1648080000,short,263,45,10,156,42,12,22,20,11
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1648339200,short,59,12,11,24,0,11,15,7,2
af60c7d4-acb4-11ec-9b30-a0cec8d2d278,1648080000,short,112,53,5,9,14,16,11,18,44
af60c7ee-acb4-11ec-b475-a0cec8d2d278,1647820800,video,140,47,10,5,52,19,7,17,40
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648166400,short,181,53,10,9,54,12,18,31,57
af60c7ef-acb4-11ec-81cd-a0cec8d2d278,1647820800,short,239,48,13,156,41,14,24,4,0
af60c7f7-acb4-11ec-b6a7-a0cec8d2d278,1647475200,video,251,6,20,145,73,16,11,6,0
af60c7c6-acb4-11ec-918b-a0cec8d2d278,1648080000,video,86,12,6,28,29,9,10,7,3
af60c7cb-acb4-11ec-b3b4-a0cec8d2d278,1648252800,video,138,51,2,37,32,9,5,19,36
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1647820800,video,130,16,0,42,36,20,19,9,4
af60c821-acb4-11ec-b89d-a0cec8d2d278,1648252800,video,257,6,16,151,55,23,8,9,11
af60c7c3-acb4-11ec-97e2-a0cec8d2d278,1647734400,short,98,11,9,15,40,15,16,11,1
af60c819-acb4-11ec-ac22-a0cec8d2d278,1647388800,photo,98,12,0,36,8,29,11,3,11
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1648512000,short,106,11,7,14,40,4,19,14,15
af60c7eb-acb4-11ec-b640-a0cec8d2d278,1647820800,short,226,62,6,143,23,19,30,7,4
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1647820800,photo,263,17,14,164,60,12,21,6,0
af60c80f-acb4-11ec-87f7-a0cec8d2d278,1647388800,short,93,12,9,7,35,14,22,15,0
af60c81a-acb4-11ec-a8d0-a0cec8d2d278,1647734400,short,231,56,3,143,29,20,25,14,0
af60c803-acb4-11ec-98a3-a0cec8d2d278,1647561600,short,261,15,21,148,59,19,18,12,5
af60c7e8-acb4-11ec-b02a-a0cec8d2d278,1648339200,video,79,7,3,44,5,15,6,3,6
af60c7ed-acb4-11ec-953d-a0cec8d2d278,1648252800,short,135,52,4,16,30,20,17,24,28
af60c812-acb4-11ec-be64-a0cec8d2d278,1647561600,short,290,14,18,171,102,3,11,3,0
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1647475200,video,69,11,7,0,21,19,12,8,9
af60c80a-acb4-11ec-8cf0-a0cec8d2d278,1647820800,short,123,12,1,20,43,8,8,31,13
af60c7fb-acb4-11ec-bab3-a0cec8d2d278,1647648000,video,91,12,9,30,26,13,11,9,2
af60c7f7-acb4-11ec-b6a7-a0cec8d2d278,1647993600,video,212,51,7,121,30,19,31,2,9
af60c821-acb4-11ec-b89d-a0cec8d2d278,1647388800,photo,137,23,1,31,54,19,14,19,0
af60c805-acb4-11ec-bee5-a0cec8d2d278,1647734400,short,136,10,0,40,39,11,26,20,0
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1647820800,video,92,14,9,33,23,6,15,12,3
af60c7f0-acb4-11ec-9a68-a0cec8d2d278,1648080000,short,221,41,1,144,27,13,24,8,5
af60c7cb-acb4-11ec-b3b4-a0cec8d2d278,1647907200,video,122,5,5,33,14,20,29,26,0
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1647561600,video,261,52,8,170,36,10,27,11,7
af60c7d5-acb4-11ec-8bf8-a0cec8d2d278,1648512000,short,107,16,2,0,62,12,12,0,21
af60c7d4-acb4-11ec-9b30-a0cec8d2d278,1647907200,short,242,50,14,164,11,19,27,20,1
af60c7d7-acb4-11ec-88bb-a0cec8d2d278,1647388800,short,129,47,0,31,15,11,10,24,38
af60c815-acb4-11ec-a572-a0cec8d2d278,1647388800,short,171,49,2,32,35,16,20,21,47
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1648166400,video,222,48,3,157,4,12,35,14,0
af60c7f9-acb4-11ec-bead-a0cec8d2d278,1647993600,short,190,56,7,137,7,16,29,0,1
af60c803-acb4-11ec-98a3-a0cec8d2d278,1647734400,video,172,43,6,32,55,11,9,25,40
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1647475200,short,234,53,9,124,33,8,39,15,15
af60c7e2-acb4-11ec-9952-a0cec8d2d278,1647907200,short,287,0,23,158,82,18,22,0,7
af60c7ee-acb4-11ec-b475-a0cec8d2d278,1647388800,short,189,48,1,51,40,20,6,33,39
af60c81e-acb4-11ec-af6a-a0cec8d2d278,1648252800,short,79,19,7,0,25,24,11,12,7
af60c7f7-acb4-11ec-b6a7-a0cec8d2d278,1647561600,short,274,18,26,164,65,16,18,0,11
af60c818-acb4-11ec-8bc6-a0cec8d2d278,1648252800,short,110,2,8,25,47,9,23,3,3
af60c7e2-acb4-11ec-9952-a0cec8d2d278,1648339200,video,155,8,8,68,46,12,11,0,18
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1648080000,short,263,12,19,153,71,5,21,2,11
af60c7ed-acb4-11ec-953d-a0cec8d2d278,1647820800,short,274,52,11,191,11,18,26,21,7
af60c814-acb4-11ec-ac5f-a0cec8d2d278,1648252800,short,120,46,5,1,36,8,18,20,37
af60c81a-acb4-11ec-a8d0-a0cec8d2d278,1648252800,video,71,9,8,13,9,18,13,15,3
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1648166400,short,45,13,12,0,4,13,13,0,15
af60c810-acb4-11ec-a021-a0cec8d2d278,1648080000,video,259,14,31,122,79,8,22,25,3
af60c7c4-acb4-11ec-9d00-a0cec8d2d278,1648080000,short,173,45,1,31,52,21,11,19,39
af60c7e3-acb4-11ec-af53-a0cec8d2d278,1647561600,short,48,6,5,0,20,18,5,0,5
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1648512000,short,99,7,1,3,58,13,15,8,2
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1647907200,short,256,52,5,177,30,11,23,11,4
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648339200,short,69,3,0,1,38,22,4,0,4
